date,combo,exposure,btc_price
2021-08-08,-0.067159420289855,0.5,43798.1171875
2021-08-09,-0.0684057971014492,0.5,46365.40234375
2021-08-10,-0.0828550724637681,0.5,45585.03125
2021-08-11,-0.0956521739130434,0.5,45593.63671875
2021-08-12,-0.0869565217391304,0.5,44428.2890625
2021-08-13,-0.0823333333333333,0.5,47793.3203125
2021-08-14,-0.0862898550724637,0.5,47096.9453125
2021-08-15,-0.0923333333333333,0.5,47047.00390625
2021-08-16,-0.1242898550724637,0.6,46004.484375
2021-08-17,-0.0906086956521739,0.6,44695.359375
2021-08-18,-0.0983768115942029,0.6,44801.1875
2021-08-19,-0.0924347826086956,0.6,46717.578125
2021-08-20,-0.0915362318840579,0.6,49339.17578125
2021-08-21,-0.1183043478260869,0.6,48905.4921875
2021-08-22,-0.1109710144927536,0.6,49321.65234375
2021-08-23,-0.0917971014492753,0.5,49546.1484375
2021-08-24,-0.1239130434782608,0.5,47706.1171875
2021-08-25,-0.132159420289855,0.5,48960.7890625
2021-08-26,-0.1369420289855072,0.5,46942.21875
2021-08-27,-0.1321014492753623,0.5,49058.66796875
2021-08-28,-0.1288985507246376,0.5,48902.40234375
2021-08-29,-0.1063043478260869,0.5,48829.83203125
2021-08-30,-0.1103188405797101,0.5,47054.984375
2021-08-31,-0.0979855072463768,0.5,47166.6875
2021-09-01,-0.0995362318840579,0.5,48847.02734375
2021-09-02,-0.1026376811594202,0.5,49327.72265625
2021-09-03,-0.1048840579710144,0.5,50025.375
2021-09-04,-0.1099710144927536,0.5,49944.625
2021-09-05,-0.0987681159420289,0.5,51753.41015625
2021-09-06,-0.1217101449275362,0.6,52633.53515625
2021-09-07,-0.117695652173913,0.6,46811.12890625
2021-09-08,-0.1120434782608695,0.6,46091.390625
2021-09-09,-0.1030869565217391,0.6,46391.421875
2021-09-10,-0.0996376811594202,0.6,44883.91015625
2021-09-11,-0.0910144927536231,0.6,45201.45703125
2021-09-12,-0.0926811594202898,0.6,46063.26953125
2021-09-13,-0.0839855072463768,0.5,44963.07421875
2021-09-14,-0.08,0.5,47092.4921875
2021-09-15,-0.0957536231884057,0.5,48176.34765625
2021-09-16,-0.089231884057971,0.5,47783.359375
2021-09-17,-0.0823623188405797,0.5,47267.51953125
2021-09-18,-0.0733188405797101,0.5,48278.36328125
2021-09-19,-0.0739130434782608,0.5,47260.21875
2021-09-20,-0.0791884057971014,0.5,42843.80078125
2021-09-21,-0.0855217391304347,0.5,40693.67578125
2021-09-22,-0.0680724637681159,0.5,43574.5078125
2021-09-23,-0.056695652173913,0.5,44895.09765625
2021-09-24,-0.0551884057971014,0.5,42839.75
2021-09-25,-0.0567536231884057,0.5,42716.59375
2021-09-26,-0.0554202898550724,0.5,43208.5390625
2021-09-27,-0.0502753623188405,0.5,42235.73046875
2021-09-28,-0.0590144927536231,0.5,41034.54296875
2021-09-29,-0.0557536231884058,0.5,41564.36328125
2021-09-30,-0.0901159420289855,0.5,43790.89453125
2021-10-01,-0.0562190016103059,0.5,48116.94140625
2021-10-02,-0.0518462157809983,0.5,47711.48828125
2021-10-03,-0.0510636070853462,0.5,48199.953125
2021-10-04,-0.0558442028985507,0.5,49112.90234375
2021-10-05,-0.0489130434782608,0.5,51514.8125
2021-10-06,-0.0497412008281573,0.5,55361.44921875
2021-10-07,-0.0689440993788819,0.5,53805.984375
2021-10-08,-0.0573153899240855,0.5,53967.84765625
2021-10-09,-0.0587301587301587,0.5,54968.22265625
2021-10-10,-0.0537353347135955,0.5,54771.578125
2021-10-11,-0.0540825569358177,0.5,57484.7890625
2021-10-12,-0.0642188578329882,0.5,56041.05859375
2021-10-13,-0.0836356682769726,0.5,57401.09765625
2021-10-14,-0.0895736714975845,0.6,57321.5234375
2021-10-15,-0.0942347020933977,0.6,61593.94921875
2021-10-16,-0.0942347020933977,0.6,60892.1796875
2021-10-17,-0.0942347020933977,0.6,61553.6171875
2021-10-18,-0.1346131239935588,0.7,62026.078125
2021-10-19,-0.1366131239935588,0.7,64261.9921875
2021-10-20,-0.1377705314009662,0.7,65992.8359375
2021-10-21,-0.1389279388083736,0.7,62210.171875
2021-10-22,-0.1519279388083736,0.7,60692.265625
2021-10-23,-0.137116344605475,0.7,61393.6171875
2021-10-24,-0.1228417874396135,0.7,60930.8359375
2021-10-25,-0.1397230273752013,0.7,63039.82421875
2021-10-26,-0.1527230273752013,0.7,60363.79296875
2021-10-27,-0.1287069243156199,0.6,58482.38671875
2021-10-28,-0.1124621212121212,0.6,60622.13671875
2021-10-29,-0.1124621212121212,0.6,62227.96484375
2021-10-30,-0.0682830112721417,0.5,61888.83203125
2021-10-31,-0.1159951690821256,0.5,61318.95703125
2021-11-01,-0.0945253623188405,0.5,61004.40625
2021-11-02,-0.0881570048309178,0.5,63226.40234375
2021-11-03,-0.0800080515297906,0.5,62970.046875
2021-11-04,-0.089475845410628,0.5,61452.23046875
2021-11-05,-0.0949355877616747,0.5,61125.67578125
2021-11-06,-0.0955092592592592,0.6,61527.48046875
2021-11-07,-0.090366344605475,0.6,63326.98828125
2021-11-08,-0.1417697262479871,0.7,67566.828125
2021-11-09,-0.1575507246376812,0.7,66971.828125
2021-11-10,-0.1483289049919484,0.7,64995.23046875
2021-11-11,-0.1368486312399356,0.7,64949.9609375
2021-11-12,-0.1498486312399356,0.7,64155.94140625
2021-11-13,-0.1520929951690821,0.7,64469.52734375
2021-11-14,-0.1370929951690821,0.7,65466.83984375
2021-11-15,-0.1565837359098228,0.7,63557.87109375
2021-11-16,-0.1550929951690821,0.7,60161.24609375
2021-11-17,-0.1547596618357488,0.7,60368.01171875
2021-11-18,-0.1425688405797101,0.7,56942.13671875
2021-11-19,-0.1523244766505636,0.7,58119.578125
2021-11-20,-0.1355173107890499,0.7,59697.1953125
2021-11-21,-0.1232685185185185,0.6,58730.4765625
2021-11-22,-0.1359351851851852,0.6,56289.2890625
2021-11-23,-0.1359351851851852,0.6,57569.07421875
2021-11-24,-0.1301421095008051,0.6,56280.42578125
2021-11-25,-0.1301421095008051,0.6,57274.6796875
2021-11-26,-0.1579710144927536,0.6,53569.765625
2021-11-27,-0.1278977455716586,0.6,54815.078125
2021-11-28,-0.1256533816425121,0.6,57248.45703125
2021-11-29,-0.1166139291465378,0.6,57806.56640625
2021-11-30,-0.1137673107890499,0.6,57005.42578125
2021-12-01,-0.1253470209339774,0.6,57229.828125
2021-12-02,-0.133976650563607,0.7,56477.81640625
2021-12-03,-0.1036179549114331,0.7,53598.24609375
2021-12-04,-0.1423554750402576,0.7,49200.703125
2021-12-05,-0.1371421095008051,0.7,49368.84765625
2021-12-06,-0.151403381642512,0.7,50582.625
2021-12-07,-0.1390140901771336,0.7,50700.0859375
2021-12-08,-0.1237838164251207,0.7,50504.796875
2021-12-09,-0.1367117552334943,0.7,47672.12109375
2021-12-10,-0.1423329307568438,0.7,47243.3046875
2021-12-11,-0.1371070853462157,0.7,49362.5078125
2021-12-12,-0.1258357487922705,0.6,50098.3359375
2021-12-13,-0.1202085346215781,0.6,46737.48046875
2021-12-14,-0.1156082930756843,0.6,46612.6328125
2021-12-15,-0.1151111111111111,0.6,48896.72265625
2021-12-16,-0.1083369565217391,0.6,47665.42578125
2021-12-17,-0.1098212560386473,0.6,46202.14453125
2021-12-18,-0.1123534621578099,0.6,46848.77734375
2021-12-19,-0.1108337359098228,0.6,46707.015625
2021-12-20,-0.1250950080515298,0.6,46880.27734375
2021-12-21,-0.1146328502415459,0.6,48936.61328125
2021-12-22,-0.1230201288244766,0.6,48628.51171875
2021-12-23,-0.1034110305958132,0.6,50784.5390625
2021-12-24,-0.1235458937198067,0.6,50822.1953125
2021-12-25,-0.1390390499194847,0.7,50429.859375
2021-12-26,-0.1446747181964573,0.7,50809.515625
2021-12-27,-0.1977652979066022,0.8,50640.41796875
2021-12-28,-0.1980986312399355,0.8,47588.85546875
2021-12-29,-0.2093429951690821,0.8,46444.7109375
2021-12-30,-0.2063739935587762,0.8,47178.125
2021-12-31,-0.1777878421900161,0.8,46306.4453125
2022-01-01,-0.1634542443064182,0.8,47686.8125
2022-01-02,-0.1812861283643892,0.8,47345.21875
2022-01-03,-0.1874020703933747,0.8,46458.1171875
2022-01-04,-0.1793527950310558,0.8,45897.57421875
2022-01-05,-0.2053238095238095,0.8,43569.00390625
2022-01-06,-0.2186571428571428,0.9,43160.9296875
2022-01-07,-0.2125412008281574,0.9,41557.90234375
2022-01-08,-0.2010281573498964,0.9,41733.94140625
2022-01-09,-0.2041904761904762,0.9,41911.6015625
2022-01-10,-0.216207867494824,0.9,41821.26171875
2022-01-11,-0.2138455486542443,0.9,42735.85546875
2022-01-12,-0.2056455486542443,0.9,43949.1015625
2022-01-13,-0.1696310559006211,0.8,42591.5703125
2022-01-14,-0.1912724637681159,0.8,43099.69921875
2022-01-15,-0.1789217391304348,0.8,43177.3984375
2022-01-16,-0.1779884057971014,0.8,43113.87890625
2022-01-17,-0.1779594202898551,0.8,42250.55078125
2022-01-18,-0.1781565217391304,0.8,42375.6328125
2022-01-19,-0.1875188405797101,0.8,41744.328125
2022-01-20,-0.1895188405797101,0.8,40680.41796875
2022-01-21,-0.2007188405797101,0.8,36457.31640625
2022-01-22,-0.1887188405797101,0.8,35030.25
2022-01-23,-0.1869681159420289,0.8,36276.8046875
2022-01-24,-0.1884811594202898,0.8,36654.328125
2022-01-25,-0.1878144927536232,0.8,36954.00390625
2022-01-26,-0.1858434782608695,0.8,36852.12109375
2022-01-27,-0.1779101449275362,0.8,37138.234375
2022-01-28,-0.1742144927536232,0.8,37784.33203125
2022-01-29,-0.161663768115942,0.8,38138.1796875
2022-01-30,-0.1632260869565217,0.8,37917.6015625
2022-01-31,-0.1699101449275362,0.8,38483.125
2022-02-01,-0.1751768115942028,0.8,38743.2734375
2022-02-02,-0.1718434782608695,0.8,36952.984375
2022-02-03,-0.1718550724637681,0.8,37154.6015625
2022-02-04,-0.1553043478260869,0.7,41500.875
2022-02-05,-0.1678927536231884,0.7,41441.1640625
2022-02-06,-0.1610260869565217,0.7,42412.43359375
2022-02-07,-0.166559420289855,0.7,43840.28515625
2022-02-08,-0.1630927536231884,0.7,44118.4453125
2022-02-09,-0.1630927536231884,0.7,44338.796875
2022-02-10,-0.1644260869565217,0.7,43565.11328125
2022-02-11,-0.168063768115942,0.8,42407.9375
2022-02-12,-0.1404811594202898,0.8,42244.46875
2022-02-13,-0.1484,0.8,42197.515625
2022-02-14,-0.1643130434782608,0.8,42586.91796875
2022-02-15,-0.095631884057971,0.8,44575.203125
2022-02-16,-0.123663768115942,0.8,43961.859375
2022-02-17,-0.1956231884057971,0.8,40538.01171875
2022-02-18,-0.1969565217391304,0.8,40030.9765625
2022-02-19,-0.1744811594202898,0.8,40122.15625
2022-02-20,-0.118791304347826,0.6,38431.37890625
2022-02-21,-0.1399101449275362,0.6,37075.28125
2022-02-22,-0.1278608695652174,0.6,38286.02734375
